obs_ts,wind,geothermal,biomass,biogas,small_hydro,coal,nuclear,natural_gas,large_hydro,batteries,imports,other,biogas_co2,biomass_co2,natural_gas_co2,coal_co2,imports_co2,geothermal_co2
2020-01-01 20:40:00,2358,648,324,231,271,8,2273,6711,2458,0,9146,0,122,125,2983,7,4064,6
2020-01-01 20:45:00,2345,648,326,231,270,8,2272,6657,2459,0,9122,0,123,145,2992,7,4090,6
2020-01-01 20:50:00,2360,648,325,231,270,8,2273,6639,2439,0,9054,0,123,146,2994,6,4080,6
2020-01-01 20:55:00,2336,648,311,231,271,8,2272,6651,2408,0,9018,0,123,146,2985,6,4070,6
2020-01-01 21:00:00,2313,648,324,231,268,8,2273,6778,2316,0,8912,0,124,137,2996,7,4051,6
2020-01-01 21:05:00,2347,648,324,231,255,8,2273,6930,2175,-3,8763,0,123,145,3042,7,3984,6
2020-01-01 21:10:00,2443,649,324,231,249,9,2275,7116,2126,-5,8573,0,123,144,3087,6,3893,6
2020-01-01 21:15:00,2482,648,294,231,235,8,2272,7150,2107,0,8474,0,121,136,3118,6,3757,6
2020-01-01 21:20:00,2493,649,325,231,235,9,2273,7141,2087,0,8443,0,120,132,3141,6,3703,6
2020-01-01 21:25:00,2529,648,325,231,235,9,2273,7044,2090,0,8411,0,120,142,3111,7,3691,6
2020-01-01 21:30:00,2563,647,323,230,235,8,2272,6969,2083,0,8356,0,120,142,3072,7,3667,6
2020-01-01 21:35:00,2631,648,308,231,235,9,2273,6872,2056,0,8301,0,120,135,3029,7,3647,6
2020-01-01 21:40:00,2682,648,323,231,234,8,2272,6799,2025,-4,8289,0,120,142,3010,7,3624,6
2020-01-01 21:45:00,2727,648,324,230,234,9,2272,6723,2028,-3,8217,0,120,142,2974,6,3625,6
2020-01-01 21:50:00,2778,648,324,231,234,9,2272,6536,2049,0,8223,0,120,142,2953,7,3601,6
2020-01-01 21:55:00,2855,648,323,230,235,8,2273,6413,2025,0,8170,0,121,143,2882,7,3638,6
2020-01-01 22:00:00,2907,648,315,229,235,9,2273,6368,1932,0,8113,0,122,144,2864,7,3619,6
2020-01-01 22:05:00,2911,648,313,226,235,9,2273,6211,1879,0,8195,0,122,142,2849,7,3662,6
2020-01-01 22:10:00,2925,647,287,226,236,9,2273,6158,1840,0,8205,0,121,141,2798,7,3698,6
2020-01-01 22:15:00,2957,649,310,226,223,8,2273,6112,1794,0,8134,0,121,133,2765,7,3699,6
2020-01-01 22:20:00,3016,648,309,226,212,8,2273,5976,1786,0,8163,0,121,139,2753,7,3648,6
2020-01-01 22:25:00,3000,647,308,226,212,8,2274,5864,1785,0,8146,0,121,139,2678,6,3675,6
2020-01-01 22:30:00,3004,647,309,226,212,8,2274,5769,1789,0,8119,0,121,139,2653,6,3670,6
2020-01-01 22:35:00,3000,648,311,226,212,8,2275,5704,1796,0,8057,0,123,141,2625,7,3689,6
2020-01-01 22:40:00,2975,648,309,226,212,8,2274,5678,1798,0,7996,0,123,142,2602,7,3673,6
2020-01-01 22:45:00,2943,649,294,226,212,8,2274,5650,1802,0,7895,0,123,142,2609,7,3657,6
2020-01-01 22:50:00,2931,648,288,226,212,9,2274,5696,1806,0,7765,0,123,132,2591,7,3627,6
2020-01-01 22:55:00,2919,647,309,226,213,8,2274,5667,1804,0,7671,0,124,136,2618,7,3567,6
2020-01-01 23:00:00,2921,648,308,226,213,8,2274,5648,1740,0,7605,0,124,142,2609,6,3521,6
2020-01-01 23:05:00,2902,649,293,228,212,7,2274,5578,1627,-3,7718,0,124,142,2600,6,3504,6
2020-01-01 23:10:00,2908,649,307,229,213,7,2274,5474,1640,0,7775,0,125,131,2555,6,3576,6
2020-01-01 23:15:00,2946,649,305,232,213,7,2274,5328,1632,0,7726,0,126,141,2511,5,3588,6
2020-01-01 23:20:00,2972,649,305,231,212,7,2274,5290,1623,0,7636,0,128,141,2466,5,3568,6
2020-01-01 23:25:00,3011,649,290,231,212,7,2274,5203,1572,0,7614,0,127,142,2446,5,3548,6
2020-01-01 23:30:00,3033,649,305,230,212,7,2273,5158,1514,-10,7585,0,128,131,2421,6,3535,6
2020-01-01 23:35:00,3082,649,306,230,211,7,2273,5220,1513,-11,7438,0,128,142,2421,6,3531,6
2020-01-01 23:40:00,3115,650,306,230,211,7,2272,5238,1619,0,7179,0,128,143,2443,6,3461,6
2020-01-01 23:45:00,3138,650,291,230,211,8,2271,5185,1630,0,7087,0,128,143,2437,6,3351,6
2020-01-01 23:50:00,3141,650,305,230,211,7,2272,5156,1627,0,7033,0,128,132,2424,6,3295,6
2020-01-01 23:55:00,3130,651,305,231,210,7,2271,5172,1605,0,6926,0,128,143,2412,6,3278,6
2020-01-02 0:00:00,3109,651,304,232,210,7,2272,5187,1463,0,6918,0,129,143,2423,6,3229,6
2020-01-02 0:05:00,3102,650,305,231,210,7,2271,5253,1230,17,7060,0,129,143,2421,6,3257,6
2020-01-02 0:10:00,3135,650,305,231,216,7,2272,5342,1039,5,7155,0,128,142,2465,6,3299,6
2020-01-02 0:15:00,3154,650,305,231,216,7,2272,5387,964,0,7178,0,127,141,2475,6,3318,6
2020-01-02 0:20:00,3099,650,304,232,215,7,2273,5391,973,11,7194,0,127,141,2481,6,3306,6
2020-01-02 0:25:00,3086,650,305,231,210,7,2272,5367,998,7,7098,0,127,140,2487,6,3295,6
2020-01-02 0:30:00,3053,650,303,232,208,7,2273,5393,968,0,7077,0,126,140,2450,6,3259,6
2020-01-02 0:35:00,3036,650,303,232,208,7,2272,5380,976,0,7019,0,127,139,2485,6,3250,6
2020-01-02 0:40:00,3003,650,284,231,209,7,2271,5375,981,0,6977,0,127,140,2471,5,3232,6
2020-01-02 0:45:00,2979,650,304,232,210,6,2272,5389,971,0,6979,0,127,133,2478,5,3208,6
2020-01-02 0:50:00,3025,651,305,232,210,7,2272,5380,970,0,6862,0,127,140,2476,5,3214,6
2020-01-02 0:55:00,3061,650,304,232,195,7,2273,5401,965,0,6787,0,127,140,2478,5,3149,6
2020-01-02 1:00:00,3074,651,283,232,189,7,2272,5406,986,0,6708,0,127,140,2488,6,3122,6
2020-01-02 1:05:00,3018,651,305,232,189,7,2272,5307,1060,0,6786,0,127,133,2482,6,3089,6
2020-01-02 1:10:00,2950,651,305,232,188,7,2271,5072,1124,0,6933,0,127,141,2437,6,3142,6
2020-01-02 1:15:00,2804,651,281,232,187,7,2272,4947,1123,8,7136,0,127,141,2342,6,3226,6
2020-01-02 1:20:00,2633,652,305,232,188,7,2272,4873,1196,36,7328,0,128,130,2281,6,3332,6
2020-01-02 1:25:00,2509,652,307,232,188,8,2271,4767,1222,36,7460,0,128,142,2255,6,3420,6
2020-01-02 1:30:00,2391,652,305,232,188,7,2273,4797,1263,23,7474,0,128,143,2219,6,3491,6
2020-01-02 1:35:00,2332,652,289,232,187,7,2273,4902,1154,0,7439,0,128,142,2243,6,3477,6
2020-01-02 1:40:00,2291,652,302,232,187,7,2273,5144,1069,-16,7367,0,128,131,2287,6,3460,6
2020-01-02 1:45:00,2231,652,304,232,187,7,2273,5181,1071,-9,7380,0,127,140,2378,6,3397,6
2020-01-02 1:50:00,2158,651,306,232,187,7,2273,5048,1095,0,7491,0,126,140,2364,6,3395,6
2020-01-02 1:55:00,1996,651,305,232,173,7,2273,5103,1106,0,7515,0,126,140,2319,6,3437,6
2020-01-02 2:00:00,1970,651,281,232,167,7,2272,5132,1094,0,7472,0,126,139,2337,6,3431,6
2020-01-02 2:05:00,1963,650,307,232,164,7,2273,5144,982,-75,7609,0,126,132,2342,5,3426,6
2020-01-02 2:10:00,1994,651,306,232,158,7,2273,5116,899,-75,7731,0,126,140,2352,6,3490,6
2020-01-02 2:15:00,2056,651,292,232,158,7,2273,5133,899,-70,7681,0,126,140,2342,6,3521,6
2020-01-02 2:20:00,2087,651,307,231,158,7,2273,5181,914,-8,7528,0,126,130,2343,6,3510,6
2020-01-02 2:25:00,2039,651,306,231,159,7,2273,5234,942,11,7374,0,126,140,2365,6,3425,6
2020-01-02 2:30:00,2055,651,306,231,160,8,2274,5306,1002,0,7190,0,125,140,2394,6,3348,6
2020-01-02 2:35:00,2096,652,291,231,160,7,2274,5277,934,-8,7162,0,125,139,2405,6,3265,6
2020-01-02 2:40:00,2119,652,306,231,160,7,2275,5360,916,-1,7145,0,125,129,2401,6,3253,6
2020-01-02 2:45:00,2130,652,307,231,159,7,2273,5294,906,-22,7168,0,125,139,2429,6,3250,6
2020-01-02 2:50:00,2107,652,305,231,159,7,2274,5261,901,-13,7228,0,125,139,2408,6,3266,6
2020-01-02 2:55:00,2100,651,291,231,159,7,2274,5313,919,-1,7130,0,125,139,2410,6,3283,6
2020-01-02 3:00:00,2126,651,284,231,159,7,2274,5344,923,-9,7096,0,125,129,2411,6,3240,6
2020-01-02 3:05:00,2149,652,306,231,166,7,2273,5327,940,-6,7077,0,125,133,2428,6,3226,6
2020-01-02 3:10:00,2140,652,306,231,199,7,2274,5340,961,0,7033,0,125,139,2421,5,3216,6
2020-01-02 3:15:00,2141,652,290,231,199,7,2273,5278,959,0,7079,0,125,139,2426,5,3213,6
2020-01-02 3:20:00,2144,652,282,232,200,7,2273,5346,959,0,7022,0,125,129,2400,6,3220,6
2020-01-02 3:25:00,2099,652,302,232,200,7,2273,5350,959,0,7046,0,126,132,2439,6,3206,6
2020-01-02 3:30:00,2091,652,302,231,200,8,2272,5338,980,0,7062,0,126,138,2445,6,3215,6
2020-01-02 3:35:00,2149,652,273,232,201,8,2273,5276,980,-1,7014,0,126,138,2426,6,3217,6
2020-01-02 3:40:00,2186,653,283,231,202,8,2272,5319,981,-11,6965,0,125,117,2394,6,3186,6
2020-01-02 3:45:00,2184,652,306,231,206,8,2272,5395,974,-4,6898,0,125,132,2423,6,3167,6
2020-01-02 3:50:00,2203,652,306,231,210,7,2272,5540,958,-16,6807,0,125,140,2478,6,3134,6
2020-01-02 3:55:00,2272,652,291,232,209,7,2273,5614,948,-25,6805,0,125,140,2535,6,3097,6
2020-01-02 4:00:00,2242,652,304,231,208,7,2273,5608,1002,0,6822,0,125,128,2543,6,3097,6
2020-01-02 4:05:00,2203,653,306,232,207,8,2273,5667,1144,0,6765,0,125,138,2546,6,3086,6
2020-01-02 4:10:00,2187,652,306,231,208,8,2272,5679,1191,0,6789,0,124,138,2559,6,3051,6
2020-01-02 4:15:00,2201,653,276,231,208,8,2273,5751,1202,0,6766,0,124,138,2561,6,3058,6
2020-01-02 4:20:00,2188,653,306,231,208,8,2272,5882,1223,0,6729,0,123,117,2572,6,3030,6
2020-01-02 4:25:00,2147,652,305,231,208,8,2273,5906,1223,0,6775,0,122,136,2608,6,2988,6
2020-01-02 4:30:00,2096,653,305,231,209,8,2274,5908,1225,0,6854,0,121,135,2601,6,2999,6
2020-01-02 4:35:00,2145,653,275,231,209,7,2274,5916,1230,0,6869,0,121,127,2586,6,3010,6
2020-01-02 4:40:00,2163,653,305,231,210,7,2273,5946,1232,-4,6883,0,121,124,2612,6,3018,6
2020-01-02 4:45:00,2210,653,304,231,210,7,2274,5930,1166,-15,6948,0,121,134,2601,6,3028,6
2020-01-02 4:50:00,2241,653,259,232,209,7,2274,6009,1130,-18,6955,0,121,133,2612,5,3050,6
2020-01-02 4:55:00,2249,654,304,231,208,7,2274,6090,1169,-12,6957,0,121,121,2662,6,3063,6
2020-01-02 5:00:00,2258,653,308,231,213,7,2275,6143,1222,-40,6989,0,121,134,2678,6,3063,6
2020-01-02 5:05:00,2268,653,309,232,220,8,2274,5870,1640,-28,7000,0,121,135,2694,6,3097,6
2020-01-02 5:10:00,2285,654,286,231,225,7,2275,5465,1767,-14,7123,0,121,136,2544,6,3055,6
2020-01-02 5:15:00,2337,654,308,231,235,7,2274,5427,1801,-9,7238,0,122,130,2438,6,3186,6
2020-01-02 5:20:00,2419,654,308,231,240,7,2275,5552,1747,-20,7188,0,123,138,2438,6,3243,6
2020-01-02 5:25:00,2507,654,309,231,240,7,2274,5590,1767,-13,7179,0,124,139,2509,6,3236,6
2020-01-02 5:30:00,2523,653,287,231,241,7,2275,5564,1881,13,7203,0,124,139,2508,6,3237,6
2020-01-02 5:35:00,2531,653,309,231,242,7,2274,5469,1952,0,7344,0,123,132,2487,6,3247,6
2020-01-02 5:40:00,2538,653,308,230,241,8,2274,5435,1967,0,7489,0,124,139,2469,6,3317,6
2020-01-02 5:45:00,2500,653,295,230,242,8,2274,5607,1964,0,7456,0,124,140,2476,6,3403,6
2020-01-02 5:50:00,2513,652,309,230,241,7,2275,5799,1964,0,7395,0,124,131,2573,6,3370,6
2020-01-02 5:55:00,2548,654,308,230,241,7,2275,5849,1953,-12,7425,0,125,141,2660,6,3375,6
2020-01-02 6:00:00,2618,653,311,230,241,7,2275,6058,1926,-28,7385,0,127,143,2719,6,3437,6
2020-01-02 6:05:00,2661,653,312,229,241,7,2275,5968,2036,-21,7679,0,126,144,2789,6,3421,6
2020-01-02 6:10:00,2684,652,312,230,242,7,2275,5856,2068,-20,8006,0,125,144,2726,6,3580,6
2020-01-02 6:15:00,2697,653,315,230,241,7,2274,5924,2053,-7,8145,0,127,145,2727,6,3715,6
2020-01-02 6:20:00,2687,653,312,230,241,7,2275,5965,2116,4,8207,0,128,146,2766,6,3805,6
2020-01-02 6:25:00,2624,652,315,231,241,7,2274,6075,2213,6,8205,0,128,146,2798,6,3836,6
2020-01-02 6:30:00,2550,652,319,230,242,6,2274,6176,2231,-9,8249,0,128,148,2850,6,3833,6
2020-01-02 6:35:00,2495,654,321,230,242,6,2274,6341,2355,-9,8255,0,127,149,2899,5,3835,6
2020-01-02 6:40:00,2465,653,321,229,242,6,2273,6413,2373,-9,8282,0,127,149,2921,5,3837,6
2020-01-02 6:45:00,2476,653,321,230,242,6,2274,6527,2364,-9,8254,0,125,147,2946,5,3799,6
2020-01-02 6:50:00,2491,652,322,230,241,5,2273,6581,2307,-11,8264,0,125,146,2976,5,3762,6
2020-01-02 6:55:00,2531,653,321,230,240,6,2273,6590,2283,-10,8311,0,123,145,2960,4,3738,6
2020-01-02 7:00:00,2562,653,323,229,237,6,2273,6614,2374,-7,8287,0,123,144,2971,5,3740,6
2020-01-02 7:05:00,2550,653,321,229,231,6,2272,6618,2452,-8,8353,0,123,145,2964,5,3721,6
2020-01-02 7:10:00,2466,653,320,228,229,5,2272,6640,2551,9,8367,0,122,144,2978,5,3757,6
2020-01-02 7:15:00,2371,652,319,228,230,5,2272,6565,2649,28,8338,0,122,144,2974,4,3763,6
2020-01-02 7:20:00,2254,653,318,228,230,5,2272,6569,2668,-8,8317,0,122,143,2953,4,3741,6
2020-01-02 7:25:00,2111,653,318,227,230,6,2273,6536,2600,26,8348,0,122,143,2943,4,3751,6
2020-01-02 7:30:00,1963,653,319,227,231,7,2273,6521,2639,23,8300,0,121,143,2949,5,3745,6
2020-01-02 7:35:00,1793,653,319,227,232,7,2274,6376,2553,25,8431,0,122,143,2932,5,3742,6
2020-01-02 7:40:00,1655,653,297,228,233,7,2272,6421,2658,12,8331,0,122,144,2827,6,3826,6
2020-01-02 7:45:00,1526,653,320,229,232,6,2274,6339,2496,-19,8332,0,120,134,2814,5,3673,6
2020-01-02 7:50:00,1422,653,321,227,231,6,2274,6316,2394,-19,8317,0,119,141,2788,5,3669,6
2020-01-02 7:55:00,1355,653,320,228,230,7,2274,6334,2368,-19,8102,0,119,141,2789,5,3647,6
2020-01-02 8:00:00,1329,653,296,227,230,7,2273,6381,2262,-19,7880,0,120,141,2796,5,3555,6
2020-01-02 8:05:00,1240,653,320,228,230,8,2273,6287,1831,-3,8122,0,119,134,2792,6,3496,6
2020-01-02 8:10:00,1150,653,320,228,231,8,2273,6618,1883,24,7876,0,120,142,2801,6,3616,6
2020-01-02 8:15:00,1115,652,321,228,218,7,2273,6427,1873,5,7668,0,120,142,2928,6,3476,6
2020-01-02 8:20:00,1135,653,297,227,210,7,2274,6312,1802,0,7414,0,121,143,2861,6,3416,6
2020-01-02 8:25:00,1151,652,320,228,210,7,2274,6179,1716,-36,7243,0,121,137,2818,5,3298,6
2020-01-02 8:30:00,1060,652,317,227,211,7,2273,6103,1620,-22,7271,0,122,144,2774,5,3255,6
2020-01-02 8:35:00,991,652,318,228,210,7,2274,6037,1678,-22,7059,0,122,143,2752,5,3254,6
2020-01-02 8:40:00,976,652,272,228,210,7,2273,6039,1659,-28,6730,0,121,143,2690,5,3154,6
2020-01-02 8:45:00,954,652,305,228,208,7,2274,6130,1227,-30,6931,0,122,130,2721,5,3055,6
2020-01-02 8:50:00,920,650,321,227,210,8,2274,6328,1243,3,6646,0,122,134,2790,5,3131,6
2020-01-02 8:55:00,873,652,321,227,211,7,2274,6459,1397,-10,6375,0,122,145,2869,6,2990,6
2020-01-02 9:00:00,801,652,320,226,211,6,2273,6494,1368,-15,6145,0,122,145,2929,6,2839,6
2020-01-02 9:05:00,715,651,320,224,211,7,2274,6233,1207,-25,6183,0,121,144,2913,5,2751,6
2020-01-02 9:10:00,678,650,318,224,210,7,2273,6113,1143,30,6414,0,120,144,2783,6,2828,6
2020-01-02 9:15:00,650,650,316,223,211,8,2275,6087,1145,18,6220,0,121,145,2802,6,2910,6
2020-01-02 9:20:00,521,650,294,223,211,7,2274,6107,1094,2,6009,0,122,144,2786,6,2832,6
2020-01-02 9:25:00,439,650,314,223,212,7,2274,6158,1023,-17,5900,0,122,139,2824,5,2749,6
2020-01-02 9:30:00,387,650,314,222,211,7,2274,6142,1000,-8,5852,0,122,144,2827,5,2718,6
2020-01-02 9:35:00,361,650,313,222,209,7,2275,6249,1029,6,5602,0,121,144,2842,5,2673,6
2020-01-02 9:40:00,344,649,287,224,200,6,2274,6218,1193,10,5299,0,122,144,2877,5,2555,6
2020-01-02 9:45:00,336,649,310,222,199,7,2273,5809,1310,-8,5199,0,121,135,2784,5,2405,6
2020-01-02 9:50:00,347,649,310,222,199,7,2272,5712,1300,-13,5235,0,120,141,2633,5,2373,6
2020-01-02 9:55:00,355,649,311,222,199,7,2273,5728,1321,-9,5131,0,121,142,2628,5,2389,6
2020-01-02 10:00:00,368,649,309,222,192,6,2272,5728,1329,1,5095,0,121,143,2626,5,2343,6
2020-01-02 10:05:00,373,649,310,223,193,7,2272,5610,1303,4,5366,0,122,142,2628,5,2368,6
2020-01-02 10:10:00,391,648,311,224,192,6,2272,5606,1302,0,5408,0,123,143,2576,5,2497,6
2020-01-02 10:15:00,419,648,311,226,191,6,2273,5551,1282,-10,5310,0,123,144,2592,5,2491,6
2020-01-02 10:20:00,475,648,268,226,191,6,2274,5492,1276,-11,5213,0,125,145,2573,5,2461,6
2020-01-02 10:25:00,515,647,310,226,193,7,2273,5571,1287,-28,5113,0,125,131,2567,5,2410,6
2020-01-02 10:30:00,537,648,308,226,193,6,2272,5529,1274,-14,4950,0,124,144,2581,6,2367,6
2020-01-02 10:35:00,559,648,310,226,194,7,2273,5515,1275,-5,4932,0,125,143,2561,5,2297,6
2020-01-02 10:40:00,574,647,268,226,196,7,2273,5499,1271,10,4743,0,125,144,2575,6,2294,6
2020-01-02 10:45:00,566,648,311,226,198,8,2273,5591,1252,8,4763,0,125,131,2576,6,2199,6
2020-01-02 10:50:00,546,648,311,226,199,6,2272,5573,1212,8,4712,0,125,145,2604,6,2236,6
2020-01-02 10:55:00,519,647,310,226,189,7,2272,5582,1226,5,4590,0,125,145,2597,5,2178,6
2020-01-02 11:00:00,522,647,269,226,171,7,2273,5655,1267,43,4506,0,124,144,2575,6,2125,6
2020-01-02 11:05:00,539,647,307,226,154,7,2273,5610,1241,84,4289,0,124,131,2624,5,2044,6
2020-01-02 11:10:00,535,648,300,225,149,6,2273,5816,977,42,4302,0,124,141,2568,6,1989,6
2020-01-02 11:15:00,536,648,299,226,144,7,2273,5883,925,9,4392,0,124,139,2693,5,2004,6
2020-01-02 11:20:00,545,647,283,226,144,7,2274,5841,919,0,4309,0,124,138,2737,6,2035,6
2020-01-02 11:25:00,579,647,305,226,144,7,2273,5852,909,-4,4225,0,124,134,2712,6,1994,6
2020-01-02 11:30:00,640,646,308,225,143,7,2272,5887,916,-8,4138,0,124,142,2702,6,1938,6
2020-01-02 11:35:00,657,646,308,226,144,6,2273,5749,829,-21,4410,0,124,143,2706,5,1942,6
2020-01-02 11:40:00,629,646,308,225,141,6,2273,6087,626,0,4558,0,124,143,2672,5,2072,6
2020-01-02 11:45:00,587,647,309,226,140,6,2273,6199,642,0,4532,0,125,143,2834,5,2118,6
2020-01-02 11:50:00,560,646,310,226,141,7,2273,6225,685,0,4497,0,124,143,2882,5,2094,6
2020-01-02 11:55:00,566,646,311,226,140,7,2274,6181,652,-11,4510,0,124,143,2877,5,2090,6
2020-01-02 12:00:00,576,647,313,226,140,8,2274,6196,629,0,4531,0,124,144,2862,6,2083,6
2020-01-02 12:05:00,576,646,312,226,141,8,2274,6191,674,-8,4805,0,124,145,2871,6,2128,6
2020-01-02 12:10:00,564,645,311,226,146,7,2274,6092,694,-13,4797,0,125,144,2858,6,2238,6
2020-01-02 12:15:00,560,644,313,226,149,8,2273,6120,697,-25,4738,0,125,144,2827,6,2221,6
2020-01-02 12:20:00,560,644,313,227,150,7,2273,6149,634,0,4530,0,125,145,2854,7,2196,6
2020-01-02 12:25:00,539,644,313,227,152,7,2274,6187,599,0,4559,0,125,145,2857,6,2109,6
2020-01-02 12:30:00,490,644,314,227,153,6,2274,6200,606,0,4571,0,125,145,2868,5,2110,6
2020-01-02 12:35:00,459,644,293,227,154,6,2274,6229,607,0,4664,0,125,146,2877,5,2133,6
2020-01-02 12:40:00,446,643,314,227,154,6,2274,6297,611,0,4645,0,125,136,2884,5,2159,6
2020-01-02 12:45:00,450,643,314,227,153,6,2274,6232,590,-8,4663,0,125,145,2908,5,2154,6
2020-01-02 12:50:00,465,643,314,227,151,6,2274,6228,581,-9,4674,0,125,145,2875,5,2154,6
2020-01-02 12:55:00,459,643,300,227,150,6,2274,6226,592,-2,4757,0,125,145,2879,5,2182,6
2020-01-02 13:00:00,416,643,313,227,149,6,2275,6319,656,0,4809,0,125,136,2894,5,2198,6
2020-01-02 13:05:00,401,643,312,228,149,6,2274,6401,770,39,4488,0,125,145,2946,5,2196,6
2020-01-02 13:10:00,414,643,316,228,147,5,2273,6341,751,-73,4451,0,126,144,2937,4,2043,6
2020-01-02 13:15:00,377,643,300,228,147,5,2274,6358,703,-61,4579,0,125,145,2920,4,2060,6
2020-01-02 13:20:00,343,643,315,228,146,6,2274,6463,755,16,4581,0,125,135,2952,5,2135,6
2020-01-02 13:25:00,334,643,316,228,147,6,2274,6389,767,-18,4579,0,125,145,2962,4,2117,6
2020-01-02 13:30:00,324,643,315,229,150,6,2274,6354,772,-14,4674,0,125,146,2962,5,2110,6
2020-01-02 13:35:00,325,643,317,229,151,6,2274,6439,802,0,4710,0,125,145,2945,5,2154,6
2020-01-02 13:40:00,331,643,294,228,152,6,2274,6381,779,-35,4690,0,126,147,2965,5,2185,6
2020-01-02 13:45:00,327,643,316,228,151,6,2274,6397,733,-16,4784,0,125,139,2943,5,2174,6
2020-01-02 13:50:00,323,643,316,228,152,6,2273,6525,789,10,4875,0,125,146,2954,5,2210,6
2020-01-02 13:55:00,304,643,303,228,153,6,2273,6552,840,25,4964,0,125,146,3010,5,2264,6
2020-01-02 14:00:00,293,643,316,228,153,6,2272,6575,812,-8,4908,0,125,136,3015,5,2281,6
2020-01-02 14:05:00,299,643,315,228,158,7,2273,6557,675,-72,4843,0,125,145,3014,5,2259,6
2020-01-02 14:10:00,306,643,316,228,190,8,2273,6502,537,-68,5097,0,125,145,3030,6,2214,6
2020-01-02 14:15:00,302,643,302,228,203,8,2273,6758,590,24,4968,0,125,145,3021,6,2336,6
2020-01-02 14:20:00,270,644,295,228,215,8,2273,6942,960,51,4633,0,124,136,3116,6,2267,6
2020-01-02 14:25:00,230,644,317,228,216,6,2273,6923,1115,87,4601,0,124,138,3163,6,2106,6
2020-01-02 14:30:00,207,644,317,227,217,6,2273,6915,1182,86,4710,0,123,144,3143,5,2100,6
2020-01-02 14:35:00,190,643,287,227,216,6,2273,6724,1260,-23,4739,0,123,144,3128,4,2151,6
2020-01-02 14:40:00,177,644,315,228,216,6,2273,6550,1219,-7,4854,0,123,123,3037,5,2147,6
2020-01-02 14:45:00,167,644,314,227,216,6,2273,6710,1218,0,4976,0,123,143,2997,5,2221,6
2020-01-02 14:50:00,158,644,315,228,216,6,2274,6774,1214,0,5047,0,123,143,3066,5,2273,6
2020-01-02 14:55:00,170,643,286,227,219,6,2273,6837,1234,-5,5201,0,123,143,3101,5,2327,6
2020-01-02 15:00:00,179,643,315,227,218,6,2273,7023,1344,0,5217,0,123,124,3115,5,2367,6
2020-01-02 15:05:00,187,643,312,229,223,6,2273,7185,1556,4,5240,0,123,143,3213,5,2376,6
2020-01-02 15:10:00,195,643,314,227,228,5,2273,7168,1635,-4,5284,0,124,142,3279,5,2383,6
2020-01-02 15:15:00,190,643,302,228,232,5,2273,7211,1666,5,5525,0,123,143,3284,4,2428,6
2020-01-02 15:20:00,184,643,295,227,232,6,2273,7368,1699,42,5667,0,124,135,3286,5,2554,6
2020-01-02 15:25:00,175,643,316,228,232,6,2273,7440,1760,14,5807,0,123,137,3343,5,2594,6
2020-01-02 15:30:00,167,643,315,227,232,6,2274,7587,1770,20,5980,0,123,144,3407,5,2648,6
2020-01-02 15:35:00,160,643,302,227,233,6,2273,7922,1738,24,6052,0,122,143,3467,5,2715,6
2020-01-02 15:40:00,163,643,293,227,233,6,2273,8255,1806,19,6230,0,122,133,3593,5,2747,6
2020-01-02 15:45:00,162,644,314,228,234,6,2273,8362,1897,17,6394,0,121,134,3690,5,2800,6
2020-01-02 15:50:00,155,644,316,228,235,6,2273,8605,1978,5,6542,0,120,141,3731,5,2863,6
2020-01-02 15:55:00,153,644,305,225,234,6,2273,8687,1965,5,6809,0,119,141,3815,4,2910,6
2020-01-02 16:00:00,154,644,319,225,234,5,2274,8793,2005,4,7293,0,118,131,3821,5,3046,6
2020-01-02 16:05:00,155,644,323,226,235,6,2274,8544,2334,0,7765,0,117,140,3812,4,3231,6
2020-01-02 16:10:00,149,644,322,224,247,5,2273,8344,2470,-5,8181,0,116,141,3693,5,3406,6
2020-01-02 16:15:00,144,644,310,226,256,5,2274,8421,2472,-10,8452,0,117,141,3666,4,3617,6
2020-01-02 16:20:00,138,646,325,227,269,6,2273,8719,2520,-5,8520,0,118,134,3755,4,3746,6
2020-01-02 16:25:00,131,646,324,226,270,6,2274,8860,2569,0,8713,0,119,144,3883,4,3792,6
2020-01-02 16:30:00,134,646,326,226,272,6,2274,9042,2684,0,8739,0,119,144,3905,5,3868,6
2020-01-02 16:35:00,145,646,312,227,273,6,2274,9271,2750,-1,8774,0,119,144,4013,5,3867,6
2020-01-02 16:40:00,161,645,327,226,272,5,2274,9448,2751,-8,8802,0,119,134,4120,5,3873,6
2020-01-02 16:45:00,171,646,328,227,273,5,2274,9649,2904,-4,8817,0,119,145,4198,4,3894,6
2020-01-02 16:50:00,173,646,328,226,274,6,2274,9769,3093,-13,8812,0,119,145,4275,4,3896,6
2020-01-02 16:55:00,175,647,324,226,285,5,2274,9959,3186,-7,8792,0,119,144,4330,4,3882,6
2020-01-02 17:00:00,192,644,323,225,314,5,2274,10073,3181,-13,8898,0,119,142,4384,4,3876,6
2020-01-02 17:05:00,179,645,325,223,313,5,2275,10026,3206,3,9122,0,117,143,4437,4,3923,6
2020-01-02 17:10:00,168,646,327,223,313,5,2274,10057,3288,-1,9342,0,117,144,4414,4,4063,6
2020-01-02 17:15:00,176,645,328,223,313,5,2274,10106,3361,-1,9517,0,117,144,4422,4,4140,6
2020-01-02 17:20:00,191,645,330,222,312,6,2274,10307,3460,4,9464,0,117,145,4485,4,4198,6
