Organization Name,Period,Company Name,Tenant Reference,Agreement Name,Tenant Primary Domain,Subscription ID,Subscription Name,Account Department Tag,Account Cost Center Tag,Account Project Tag,Account Owner Tag,Account Custom Tag,Product ID,Product SKU,Meter ID,Meter Name,Category,Subcategory,Product Start Date,Product End Date,Publisher,Unit Price,Quantity,Included Quantity,Unit,Reseller Price,Included Quantity Amount,Summed Amount,Currency,Reseller Markup (%),Reseller Markup,Reseller Sales Unit Price,Reseller Sales Price Total
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,AmazonCloudWatch,HourlyStorageMetering,9/1/2021,9/30/2021,Amazon,0.03,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.03,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.33,0.00,Each,0.02,0.00,0.02,USD,0%,0.00,0.05,0.02
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,CAN1-FreeEventsRecorded,AWS CloudTrail,None,9/1/2021,9/30/2021,Amazon,0.00,3421.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APS1-AWS-In-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-ES:GP2-Storage,Amazon OpenSearch Service,ESDomain,9/1/2021,9/30/2021,Amazon,0.15,60.00,0.00,Each,9.24,0.00,9.24,USD,0%,0.00,0.15,9.24
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-CW:MetricMonitorUsage,AmazonCloudWatch,MetricStorage:AWS/EC2,9/1/2021,9/30/2021,Amazon,0.30,54.43,0.00,Each,16.33,0.00,16.33,USD,0%,0.00,0.30,16.33
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,PublicIP-In,9/1/2021,9/30/2021,Amazon,0.01,71.36,0.00,Each,0.71,0.00,0.71,USD,0%,0.00,0.01,0.71
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EUS1-AWS-In-Bytes,Amazon Simple Storage Service,PutObject,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USE1-AWS-Out-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USW2-AWS-Out-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,1.56,0.00,Each,0.08,0.00,0.08,USD,0%,0.00,0.05,0.08
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.02,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-Out,9/1/2021,9/30/2021,Amazon,0.01,0.55,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.01,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USE1-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,Requests-Tier2,Amazon Simple Storage Service,ReadLocation,9/1/2021,9/30/2021,Amazon,0.00,36.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,ReadVersioningProps,9/1/2021,9/30/2021,Amazon,0.00,121.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,Amazon Simple Storage Service,StandardStorage,9/1/2021,9/30/2021,Amazon,0.03,538.83,0.00,Each,13.47,0.00,13.47,USD,0%,0.00,0.03,13.47
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBSOptimized:m5.xlarge,Amazon Elastic Compute Cloud,Hourly,9/1/2021,9/30/2021,Amazon,0.00,720.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-MES1-AWS-In-Bytes,Amazon Simple Storage Service,PutObject,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadBucketReplication,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBSOptimized:m5.large,Amazon Elastic Compute Cloud,Hourly,9/1/2021,9/30/2021,Amazon,0.00,720.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,Amazon Simple Storage Service,StandardStorage,9/1/2021,9/30/2021,Amazon,0.02,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.02,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-In,9/1/2021,9/30/2021,Amazon,0.01,205.80,0.00,Each,2.06,0.00,2.06,USD,0%,0.00,0.01,2.06
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:VolumeUsage.gp2,Amazon Elastic Compute Cloud,Not specified,9/1/2021,9/30/2021,Amazon,-8.13,1.00,0.00,Each,-8.13,0.00,-8.13,USD,0%,0.00,-8.13,-8.13
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,USW2-FreeEventsRecorded,AWS CloudTrail,None,9/1/2021,9/30/2021,Amazon,0.00,3492.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.72,0.00,Each,0.04,0.00,0.04,USD,0%,0.00,0.05,0.04
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EUW3-AWS-Out-Bytes,Amazon Simple Storage Service,ReadACL,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EUC1-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.02,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadACL,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,9.73,0.00,Each,0.49,0.00,0.49,USD,0%,0.00,0.05,0.49
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APN3-DataTransfer-Out-Bytes,Amazon DynamoDB,ListTables,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-AZ-In-Bytes,Amazon Elastic Compute Cloud,VPCPeering-In,9/1/2021,9/30/2021,Amazon,0.00,18.53,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.57,0.00,Each,0.03,0.00,0.03,USD,0%,0.00,0.05,0.03
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-BoxUsage:m5.xlarge,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.20,720.00,0.00,Each,145.44,0.00,145.44,USD,0%,0.00,0.20,145.44
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-LoadBalancerUsage,Elastic Load Balancing,LoadBalancing:Application,9/1/2021,9/30/2021,Amazon,0.02,1440.00,0.00,Each,34.42,0.00,34.42,USD,0%,0.00,0.02,34.42
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EUW3-AWS-In-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,ap-southeast-2-KMS-Requests,AWS Key Management Service,ListKeys,9/1/2021,9/30/2021,Amazon,0.00,8.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-In,9/1/2021,9/30/2021,Amazon,0.01,4.58,0.00,Each,0.05,0.00,0.05,USD,0%,0.00,0.01,0.05
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-BilledBytes,Amazon Kinesis Firehose,PutRecord,9/1/2021,9/30/2021,Amazon,0.03,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.03,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,Amazon Simple Storage Service,StandardStorage,9/1/2021,9/30/2021,Amazon,0.02,0.02,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.02,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USW2-AWS-Out-Bytes,Amazon Simple Storage Service,ReadACL,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadLocation,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APN2-AWS-Out-Bytes,Amazon Simple Storage Service,ReadACL,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APN1-AWS-In-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-CW:Requests,AmazonCloudWatch,GetMetricStatistics,9/1/2021,9/30/2021,Amazon,0.00,228882.00,0.00,Each,2.29,0.00,2.29,USD,0%,0.00,0.00,2.29
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.02,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-Out,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier1,Amazon Simple Notification Service,Publish,9/1/2021,9/30/2021,Amazon,0.00,26992.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USE1-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USW1-AWS-In-Bytes,Amazon Simple Storage Service,PutObject,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,5.86,0.00,Each,0.29,0.00,0.29,USD,0%,0.00,0.05,0.29
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.02,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,DataTransfer-Out-Bytes,Amazon DynamoDB,DescribeLimits,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,Requests-Tier2,Amazon Simple Storage Service,ReadAccountPublicAccessBlock,9/1/2021,9/30/2021,Amazon,0.00,52.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APS1-AWS-In-Bytes,Amazon Elastic Compute Cloud,PublicIP-In,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USW1-AWS-In-Bytes,Amazon Elastic Compute Cloud,PublicIP-In,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.23,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.15,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-SAE1-AWS-In-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-In,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadBucketLifecycle,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,1.91,0.00,Each,0.10,0.00,0.10,USD,0%,0.00,0.05,0.10
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,10.39,0.00,Each,0.52,0.00,0.52,USD,0%,0.00,0.05,0.52
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APS1-AWS-Out-Bytes,Elastic Load Balancing,LoadBalancing-PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,eu-west-2-KMS-Requests,AWS Key Management Service,ListKeys,9/1/2021,9/30/2021,Amazon,0.00,8.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
